"original_sentence","transformed_sentence","topic"
"Using wordpress in my phone's browser crashes the phone repeatedly, and using it in the app is impossible - the text selection tool is massively unstable, the side menu drags out when I don't want it to, the blog reader doesn't work.","use crash text select menu pre app word browser blog tool phone reader drag",0
"This update ruined the possibility of using several accounts, which makes it very difficult to update several blogs.","use updat possibl blog account ruin",0
"Therefore, 1 star, and that's because I can't select zero.","",0
"Would still like to be able to view my summary stats via the app though!","",0
"Please fix!","",0
"Thanks for responding to feedback and fixing the stats.","respond feedback thank fix stat",10
"Some stats not working","",0
"With the onslaught of complaints how could this have made it past review and testing?","onslaught review test complaint",10
"Please fix.","",0
"I cannot see any of them, just full of zeros and I have to use desktop wordpress to get info.","",0
"I reinstalled the app and cannot login to my account any more, apparently my login and password are incorrect.","login app reinstal account password",0
"those people that cant see the countries have it good.","",0
"i can't see stats at all!","",0
"It is necessary for me to be able to see recent posts and drafts as it is a mews blog.","",0
"Media loads fine, but posts are mysteriously missing.","medium miss post load fine",0
"I can't even see what pages are being viewed?","",0
"Please fix this soon.","",0
"It was working fine until last week now it just keeps crashing when opened and there is no getting beyond the list of blogs or posts screen.","crash week fine post blog get screen list",0
"After recent updates this application is broken, stats are not displaying at all, please fix it.","display broken updat stat fix applic pleas",0
"Please fix","",0
"Lack of custom post access is somewhat annoying.","post custom lack annoy acc",0
"Just installed new version on new phone and the reader won't work.","phone reader version instal",0
"The stats do not work","",0
"Please fix this ASAP.","",0
"As long as I've had the app I've been unable to reply to comments using the app.","use comment repli app",0
"Everything is stated as 0 when I know that it's not the case; I can see my stats from a regular web browser, but not through the app.","app web state stat browser",0
"Fix this, please!","",0
"Quick Press shortcut no longer works.","",0
"Please fix!","",0
"I've come to the conclusion that I can't even post a basic 500 word post with 4 pictures from my Nexus 4 (with Android 4.3).","conclus word android post nexu pictur",0
"How do I fix this?","",0
"I don't understand why drafts are kept only on my phone and can't be saved to my server's Wordpress installation.","save understand instal pre word draft server kept phone",0
"I also wish the option existed for autosave.","wish option save auto exist",0
"I needed add a listing which is a function of the theme.","",0
"I cant see my stats now.","",0
"Please bring back earlier version.","",0
"Used to work but once the update was installed it now continually crashes and stats don't work at all.","crash instal stat updat",0
"One star because the stats pages don't show any content any more since the last update.","star page stat updat",0
"Thanks for fixing it!","",0
"The latest version onmy Samsung Galaxy Note has issues:  Stats >> Visitors & views  * WEEKS shows DAYS data  * MONTHS shows DAYS data instead of month's data.","visitor week day galaxi stat view datum month note version issu",0
"* Refresh button doesn't work sometimes (looks like this issue is resolved in the latest update).","resolv issu look updat button",0
"Would be nice if I could 'download' or 'save' posts for offline reading!?!","save line download post read",0
"I need the stats without having to go log in through my PC, which isn't always accessible.","",0
"Please fix!!","",0
"Doesn't work anymore.","",0
"I can no longer tell which posts people are viewing and I can't tell what countries they're coming from.","come countri view post person tell",0
"Like lots of other people my stats don't work after today's update.","lot person stat updat",0
"Since the update the stats aren't working fine.","",0
"Please bring them back!","",0
"Please fix","",0
"Tried to copy my text in case it went wrong and it copied something entirely different.","",0
"Tried to paste my text and that failed.","tri text fail past",0
"Wish it was a touch more user friendly, nonetheless it is good.","",0
"Now I can't see country's nor post hits this new update gets no stars its gay want old one back.","countri hit post gay star",0
"You can't see views by post any more!","",0
"Can't see previous stats or specific page hits.","",0
"That the Smartphone version cannot compete in the ""long and complicated posts"" department goes without saying.","compet say post depart phone version",0
"Not it won't even load.","",0
"I can't find it.","",0
"Couldn't figure out even HOW to publish for 5 minutes while I tried every button on the phone.","figur publish tri minut phone button",0
"I manage many different WP sites, so it'd be nice if you could add multiple self-hosted sites rather than having to sign in and out of each one.","host add manag self sign site",0
"The app keeps crashing when the update was suppose to stop it","",0
"I've tried numerous times to log into my self hosted site on WP using this app and failing every time.","use host fail tri app log self time site",0
"What is the issue?","",0
"Can't load posts.","",0
"But, when I try to check my blog, the reader, or post stuff.","tri stuff post blog check reader",0
"It does not work.","",0
"It always says ""Cannot connect to server"".","",0
"Reader menu would be nice to have.","",0
"And my stats is not working.","",0
"I input my correct login information and still get error every single time.","input error inform time",0
"Please fix this.","",0
"cannot delete, cannot post, cannot do anything.","",0
"Can't log on to the app but can online","",0
"Can't blame the application for it :)","",0
"I don't know what has happened because I'm not able to leave comments on blogs using my primary email address.I can use my alternate email address but I use that one for getting my bills info.","use comment leav email info blog addr bill get happen",0
"I don't know much about technology but I know I need it fixed.I need to be able to leave comments on blogs.","comment technolog fix leav blog",8
"There should be someway to unsubscribe your account information and go back and start over.","account inform start unsubscript",0
"Can't read 'blogs I folllow'?","",0
"For some reason now it can't access the WordPress site?","site pre reason word acc",0
"I've rebooted, signed out, now I can't sign back in.","",0
"As obvious as it is that a great deal of work has been put into this app, I feel its development is in a bit of the ""can't see the forest for the trees"" stage.","develop feel app stage tree deal bit",11
"need improve","",0
"Thought I'd try it out but, like the comments left by others, can't even get past the login page.","page tri comment login left",0
"fix it or I'll delete it.","",0
"I like WordPress web site but need improvements in apps","improv pap pre word web site",0
"The reviewers saying that they can't get into their selfhosted sites are stupid.","host say review self site",0
"As stated in DDos articles regarding Wordpress, version 3.6.1 is needed to prevent self-hosted sites from being used as bots during a DDos attack.","host site attack articl pre word odd bot self prevent state version regard",0
"This crap app froze when I was nearly done my super long blog.","super froze crap app blog",12
"Can't even sign in","",0
"I cannot use this app to login my self hosted blog.","host login app self blog",0
"Can't login to self hosted blog.","host login self blog",0
"Please fix.","",0
"For those having problem logging in: try adding ""http://"", do not just enter the site's name.","name tri enter log site",0
"I get notifications and can see the likes and moderate comments but can't post or do anything else.","",0
"90% of the time I try to upload a post with pictures, it gives some sort of mysterious error message: ""Read error"" ""Connection closed by host.""","messag host tri upload gife close error post connect sort read pictur time",0
"It works great but needs fast internet.","",0
"This app used to work, but now I only get this messege when I try to log in: ""org.apache.http.NoHttpResponseException: The target server failed to respond.""","fail target tri nohttpresponseexcept app log server apach respond messag",0
"I have self hosted wordpress site, and using 2 different devices with 2 different android os version - I still can't log in.","use host pre word devic log self version site",0
"Please fix this ASAP.","",0
"However it can't run JavaScript so I lack full control of plugins.","cript lack plug run control",0
"Overall the app is great and simple, but the thing is i cant find and follow other blogs with the app","",0
"Statistic doesnt work at all.","",0
"I can't search for new blogs by tag and the app only shows the top blogs.","tag app search blog",0
"I would like the ability to find less well known blogs on to go.","",0
"Using a browser on my tablet is easier than your app, so I probably won't use it anymore.","use tablet app browser",0
"can't log me in.","",0
"Would be great if I didn't have custom post types.","",0
"Can't refresh posts or post at all through the app.","",0
"This is my ever first apps which shows error of Java SSL handshake aborted error something.","pap isl error handshak",0
"I can't even log on.","",0
"I tried 20 times and can log in from my iPhone and computer, but not on Droid app.","tri druid app comput log phone time",0
"Most of the functionality I value most, such as adding photo's, revisiting and reviewing posts and gaining access to the 'dashboard' are removed.","dashboard function revisit remov gain photo post valu review acc",0
"Constant Attaching media failed msg.","",0
"Please fix it.","",0
"Can't even download on note2","",0
"Can't get connected to my self hosted website.","self host websit connect",0
"Initially I could not get it to log in using my username.","use user name log",0
"Every attempt I make something goes wrong,  first it would tell me my password needed a combination of uppercase and lowercase letters which it did and it wouldn't allow me to use the password.","allow letter lowercas uppercas attempt tell combin password",10
"Now it will not even type in the text box the password when I attempt to type it.","attempt text box password type",0
"Please fix","",0
"Cant upload pics, gives an error message and says my blog address doesnt exist.","upload gife error pica blog exist addr messag",0
"I can't even get past the first login screen to create a new blog.","creat login screen blog",0
"Tried several times, can't login to my newly created blog.","creat login time blog",0
"Doesn't work the same as on a computer, trying to get used to it, still can't figure out how to view my blog, but then i just have it open as a website on the side.","figur tri comput view websit blog",0
"I wish I could see my draft posts.","",0
"It sucks that I can't start a post on the computer and finish it on my phone.","comput suck start post finish phone",0
"I have a self hosted WordPress installation for my blog, and I thought this app would help me edit and publish from anywhere, but it doesn't work.","host instal publish pre app word edit self blog help",0
"Can't upload media to my WP installation on my server either.","",0
"Trying to publish from the app gives me errors.","publish tri error app gife",0
"I can't even make my acc.","",0
"Pls fix this","",0
"Can't update my current posts it says my password and screen name are invalid.","name password post screen updat",0
"I can't log in im a new in wordpress.","",0
"Can't log in.","",0
"Please fix this.","",0
"EVERYONE NEEDS THIS","",0
"I really need this app because i have a really important wordpress blog to take care.What I want is: 1.stop saying upload failed 2.my draft keep disapearing So please please please update I'm sure you can do better than that","fail pre app word upload draft disappear say care blog pleas",0
"Kindly add the ""bullets and numbering"" option to the editor so that we can add the points easily.","number editor add option bullet",0
"Fix it.","",0
"I like this app but I wish it gave the ability to manage user accounts.","wish abil app manag account",0
"Perhaps it does and I just can't figure it out.","",0
"Otherwise,  for now I have no problems.","",0
"Couldn't be happier with this app.","",0
"Sometimes I notice typos or errors when I'm nowhere near a computer, so it's great that I can fix them on the go.","typo error fix comput",0
"Please fix the errors like every one else is saying.work on the app a little more.","app say error fix pleas els",0
"But now, I can't upload and I can't even keep my drafts.","",0
"Fix this.","",0
"Reinstalled, but same problem.","",0
"My complaint is that the app always gives me an error that the upload failed, but my entry is posted on my blog.","fail upload app gife error post blog entri complaint",0
"30 minutes and I cant load the posts.","load cant post minut",0
