"sentence","category","transformed_sentence"
"Trying to download it would let me and it wouldn't search something too.","OTHER",""
"Ok my music","OTHER",""
"I've had this app on numerous devices for some time but lately I've had to download almost ""supplemental"" music apps due to a solid 85% unavailability of songs.","OTHER","time pap song app download unavail devic music"
"Also, I find that if I search for the same song using different sequences (ie Led Zeppelin Thank You, Thank You Led Zeppelin, led zeppelin thank you) I get different results every time, rarely I'll get lucky & find the song I'm looking for.But who has time to search for the same song 20x, 20 ways?","OTHER","time search song result sequenc zeppelin look thank use led"
"Atrocious library.","OTHER",""
"Love this app","OTHER",""
"It would be better if I could test the song BEFORE I download it.","FEATURE REQUEST",""
"Searches suck now.","OTHER",""
"Also unless the ""pro"" version is free I wont believe any excuse you give.","OTHER","believ version excus wont"
"Youtube's gone","OTHER",""
"But then Google messed it up.","OTHER",""
"I loved frostwire until Google made all the youtube downloads unable to torrent.","OTHER","torrent love download wire oogl tube"
"I don't want SoundCloud torrents, I want real music.","OTHER",""
"The only reason I still have this is because if I uninstall it all the music I downloaded won't work on my phone.","PROBLEM DISCOVERY","phone download reason music instal"
"Plus the Frostwire+ doesn't work.","PROBLEM DISCOVERY",""
"Tried to download it on my phone.","OTHER",""
"It doesn't open on my Galaxy S4","OTHER",""
"I wanted to listen to YouTube songs!!","OTHER",""
"And they think they can make up for that with a stupid response that doesn't help at all!!!","FEATURE REQUEST",""
"IT SUCKS!!!","OTHER",""
"DO NOT GET!!!!","INFORMATION GIVING",""
"THIS APP IS AWFUL!!!","OTHER",""
"So I'm trying to download music but the YouTube selections won't show up only SoundCloud.","PROBLEM DISCOVERY","select download tri cloud tube music"
"Why is that?","INFORMATION SEEKING",""
"Please help.","OTHER",""
"Wish I could download whole CD's Like Chant Down Babylon.","FEATURE REQUEST",""
"It only wrked for a few days and now it on only play a few seconds tgen it stops","OTHER",""
"Its horrible I can't find any music","PROBLEM DISCOVERY",""
"The fact that you couldnt allow youtube downloads anymore because of google policies doesnt make the change any better.","PROBLEM DISCOVERY","chang polici allow download"
"Love it.","OTHER",""
"I type in the song I want and it pulls it up but it won't let me download it.","OTHER","pull song type download"
"New to frost wire and already don't like it.","OTHER",""
"Fix immediately","OTHER",""
"Like I totally hate this update because I can't find any of the songs I want .","PROBLEM DISCOVERY",""
"So yall needs too change it back to normal","OTHER",""
"It just SUCKS","OTHER",""
"Uninstall now","OTHER",""
"It used to let me get the music I wanted, but now it just says error or no search results.","INFORMATION GIVING","error search result music"
"Sucked","OTHER",""
"I dont like this app at all anymore , every time i search up a song it says "" no results were found .""","OTHER","time search song result app found"
"Need to bring back the Youtube Torrent or w.e it was cause this sucks now.","FEATURE REQUEST","bring caus tube suck"
"-uninstalls-","OTHER",""
"It'z still loading but I believe it wil be the best app","OTHER",""
"Even after downloading frost wire plus outside of google play, every search that i made only gave me like 2 results.","OTHER","search frost result download play wire"
"Used to be one of the most potential apps in the market but lately it just completely fell off.","OTHER",""
"Good to hear my favorite songs on it","OTHER",""
"It used to be the best app","OTHER",""
"The app stops working when you don't use it for a few days","OTHER",""
"I think everybody should use it","FEATURE REQUEST",""
"I'm so upset with frostwire.","OTHER",""
"This WAS my number one music downloading app and now there's like no songs I can find to download.","OTHER","app download song music"
"I even tried un-installing it then re-downloading it, still did not work.","PROBLEM DISCOVERY",""
"So fix it.","PROBLEM DISCOVERY",""
"I need my music downloader back.","FEATURE REQUEST",""
"The real problem is the creators of this app because they had to be born.","PROBLEM DISCOVERY",""
"This app sucks and u recommend to not download it because it can really mess up ur phone","OTHER","suck app download phone recommend"
"Sucks!","OTHER",""
"Won't even start to download","PROBLEM DISCOVERY",""
"This app sucks.","OTHER",""
"Never installing again.","OTHER",""
"And I recommend no one does.","OTHER",""
"Well, thanks.","OTHER",""
"Its good to know that there are reasons that i cant re-find things.","OTHER",""
"thanks frost-wire for replying.","OTHER","wire repli thank frost"
"Hi","OTHER",""
"Takes to much of your data .","OTHER",""
"& doesn't download the songs you want right.tbh don't waste your time downloading this app","INFORMATION GIVING","time song app download wast"
"I wouldn't  download this,just updated think wow update and there is no more YouTube.","INFORMATION GIVING",""
"Can't find anything  reliable","PROBLEM DISCOVERY",""
"I reinstalled the app and I erased it.","OTHER",""
"Again!","OTHER",""
"This was a good app.","OTHER",""
"Now I can't find any music that I like.","PROBLEM DISCOVERY",""
"Music downloads very fast","OTHER",""
"Awesome app it works!","OTHER",""
"You.","OTHER",""
"Love.","OTHER",""
"Martha.","OTHER",""
"Brooklyn.","OTHER",""
"It doesn't have all the songs I want","OTHER",""
"It seems like this app has changed.","OTHER",""
"I cant find ANY of the songs i search for.","PROBLEM DISCOVERY",""
"It only pulls up 1 or 2 songs for an artist when ot use to be any song o wanted.","OTHER",""
"I had to get a new phone and lost ALL my music but i thought it was ok since i had FROSTWIRE.","OTHER","frost wire phone lost music"
"Well it not ok after all.","OTHER",""
"THIS APP BLOWS!!!!!","OTHER",""
"No pictures .","OTHER",""
"Horrible, doesn't work anymore, not recommended","PROBLEM DISCOVERY",""
"After years I'm finally uninstalling.","OTHER",""
"Not the awesome app I use to love.","OTHER",""
"Sucks now","OTHER",""
"Doseent download anything","OTHER",""
"This doesn't give newer newer songs","OTHER",""
"Fetty wap","OTHER",""
"Hate","OTHER",""
"I loved this app now I can't find anything.I'd give it a zero star but can't","PROBLEM DISCOVERY",""
"No point in this app any more since there are no search results.","OTHER",""
"Used to love this app","OTHER",""
"Cannot find all the songs or artists im looking for","PROBLEM DISCOVERY",""
"Searches but can never find results even for popular things","PROBLEM DISCOVERY",""
"Don't download this crap.","INFORMATION GIVING",""
"I hate it.","OTHER",""
"That's why I deleted it.","OTHER",""
"I don't see how this app has 5 million downloads.","OTHER",""
"I don't see why and how it's number one on the charts because it sucks.","OTHER",""
"So don't download.","INFORMATION GIVING",""
"It's nothing but a waist of time and space.","OTHER",""
"Sucks try to pull up songs I want it doesn't have any of them","OTHER","pull tri suck song"
"Raw","OTHER",""
"Unfortunately frost wire has stopped.","OTHER",""
"The message I get now.","OTHER",""
"So now I give frost wire 1 star.","OTHER",""
"This is the worst fix it now damm you see all these made costumers","INFORMATION GIVING",""
"The new update sucks I'm uninstalling","OTHER",""
"I'm not sure what is going on with this but it use to be an awesome app now it sucks, the songs that I found I can't find anymore it keeps telling me to shorten the word even tho it shows you the whole title as if it has it and then takes a long time thinking then it says it can't find it.","PROBLEM DISCOVERY","time word suck song tho app tell titl think found shorten"
"What kinda crap is that and plus you can't keep non of the songs.","PROBLEM DISCOVERY",""
"I had to switch my phone so when I did that I lost all of my music from last time I used this app, tried to get songs back saying can't find it?","PROBLEM DISCOVERY","time say song switch app tri phone lost music"
"Its awesome.","OTHER",""
"I have no problems idk know why you guys are saying junk about it its awesome now i can do videos with music with out useing 2 different diveces its awesome and i have my most fave music to listen to when i go places.","OTHER","say video junk devic guy use listen music"
"I travel so it comes in handy.","OTHER",""
"ONCE AGAIN.","OTHER",""
"ITS AWESOME!!!","OTHER",""
"I really was happy with this app but now I can't download any song.","PROBLEM DISCOVERY",""
"Someone know about other app like the last version of this.","OTHER",""
"The app use to work so well now whenever I look up a song nothing comes up.","OTHER",""
"Uninstalling","OTHER",""
"Sucks can't find any songs I'm looking for such crap","PROBLEM DISCOVERY","crap suck look song"
"Hate this app after I updated it.no more search results:( fix it","INFORMATION GIVING","fix updat hate result app"
"Thinking of uninstalling.","OTHER",""
"Used to love frostwire.","OTHER",""
"Guys using Firefox browser type frostwire plus download the apk version then you will have YouTube back it's super quick and easy took 10 seconds","OTHER","frost type browser download quick version wire guy use tube"
"Lol","OTHER",""
"Didnt find any of the songs I was looking for, was extremely slow when searching, there's much better ones out there.","OTHER",""
"You can get the YouTube search results back, check there website!","OTHER","websit tube result check"
"This was the best until 3 weeks ago it's the wrost","OTHER",""
"What a boring app","OTHER",""
"Couldn't find songs I like","PROBLEM DISCOVERY",""
"Great app for downloading music!","OTHER",""
":-/","OTHER",""
"It doesn't have some songs I like","OTHER",""
"After having frostwire for so long, it's seems likes it just stopped working.","OTHER",""
"I try to look up a song and the song is not found.","OTHER","tri song look found"
"Before this app was best but now.it just sucks.","OTHER",""
"I have no use for it on my phone now :(","OTHER",""
"Don't download!","INFORMATION GIVING",""
"Cool","OTHER",""
"App is fixed, and all is right with the world!","OTHER",""
"Love it love it love it!!!","OTHER",""
"(Not for the people with small data plans though.)","OTHER",""
"Unless using WiFi, than it's a HOME RUN!","OTHER","run wife use home"
"Best app ever!","OTHER",""
"Keep it up!","OTHER",""
"But it won't let me open it.","OTHER",""
"All it has is useless covers from wannabe artists.","OTHER",""
"No good music.","OTHER",""
"Use to be able to find all my good gospel songs, now it just tells me not found, well hope you guys figure it out I'm gone.","OTHER","song tell figur gone found hope"
"Bye, Bye.","OTHER",""
"The app used to be great but no music will download anymore.","OTHER",""
"Are you guys now figuring out ways to get YouTube videos and mp3 to be downloaded?","OTHER","video download figur guy tube"
"Idk what happened it was the best one to download music help me pls","OTHER","download happen help music"
"Idk","OTHER",""
"If you are a HUGE fan of music like me, this is the app.","OTHER",""
"It is free music all on frostwire.","OTHER",""
"Incredible app.","OTHER",""
"Eh","OTHER",""
"This app served every music need I had, It could find any song I wanted and I fell in love with this app.then you guys took youtube searches off and now your app is garbage.I cant find any song im looking for ever and you say its faster searching and all that in the description when now I sit and look for 10 minutes for one song.it is ridiculous and your app is now a waste of time and space.","PROBLEM DISCOVERY","time sit minut song love search app faster fell cant wast space descript guy serv look tube music"
"Have fun losing a bunch of likers of this app!","OTHER","lose app liker fun bunch"
"Thanks for ruining everything.","OTHER",""
"Great","OTHER",""
"Had this app and was the best music app ever all of a sudden there are a lot less search results and I cannot find anything I'm looking for","PROBLEM DISCOVERY","result app look lot music"
"This app use to be the best but now, u cant find anything","PROBLEM DISCOVERY",""
"K","OTHER",""
"it suck apps","OTHER",""
"Doesnt want to download","OTHER",""
"It used to be so fine.","OTHER",""
"But then it just suck when it updated.","OTHER",""
"Bring back the old one!!!","OTHER",""
"It's just so boring","OTHER",""
"I had to do a master reset on my phone which deleted everything but before the reset I downloaded up to date songs from fw now after the reset it's not giving me no updated songs and it's running very slow I use to use fw from computer and downloaded a lot of songs now I'm using it on my note 4 I would have given a better score but I don't know what's going on with it now so once fixed I will rerate","PROBLEM DISCOVERY","note song give fix download run comput score phone delet date master reset lot aerat use"
"This app sucks now","OTHER",""
"Don't waste your time","INFORMATION GIVING",""
"Scrap t off if it can no longer serve its previous n primary function.now u out there, don't even try downloading this app.","INFORMATION GIVING","app download tri scrap serv function"
"I typed in Prince,  then controversy.","OTHER",""
"It doesn't know who Prince is.","OTHER",""
"One more test then the uninstall will happen.","OTHER",""
"No R&B.","OTHER",""
"Sad app as with all the rest","OTHER",""
"I use to be able to download anything but now I can't find nothing.","PROBLEM DISCOVERY",""
"Uninstalling.","OTHER",""
"By taking off the youtube option this app is pointless.","OTHER","app take tube option"
"Can't find any music now","PROBLEM DISCOVERY",""
"With just a bit of searching this app is awesome, thanks for the bug fixes","OTHER","bug search fix app bit thank"
"What is the point of having an app that says it can download music, yet when you try you can't even find one song.","PROBLEM DISCOVERY","tri song music app download"
"Definitely not worth anyone's time.","OTHER",""
"I too loved this app until a couple of weeks ago and I couldnt find any more music I could download.","PROBLEM DISCOVERY","week love app download coupl music"
"I read the reviews to see if I was the only one and I wasnt.","OTHER",""
"Not only did I read the reviews but also the responses made by the app provider.","OTHER","read respons review provid app"
"I followed FrostWire instructions and I have been downloading music all day before another law passes.","OTHER","follow instruct download wire day law pass music"
"Thanks for the info and actually taking the time to respond to your users.","OTHER","time info user take respond thank"
"P.S. I had to download Firefox to open the file.","OTHER",""
"It doesnt work with Chrome.","PROBLEM DISCOVERY",""
"Its really slow","OTHER",""
"Simple no YouTube no help","OTHER",""
"This app was awesome at first, but later on, when I tried to download a song for an important reason, It didn't have anything close to what I was looking for, better yet it had nothing showing up for my searches.","OTHER","song reason search app download tri awesom look"
"I would rate this 0 stars if I could.","OTHER",""
"Plz Fix, and I will rate 5!","PROBLEM DISCOVERY",""
"Can't download anything","PROBLEM DISCOVERY",""
"I can't download actual songs anymore they're all from soundcloud.","PROBLEM DISCOVERY",""
"Now I want the original song not a remix.","OTHER",""
"Every song I type in it says unable to find as if it don't exist I mean please I think ik if I heard it b4 don't bother with this app","OTHER","exist heard song type bother app pleas"
"What do you mean my device has hit an edge every other app works great never had an issue till a few mins ago it doesent give a crash report it just goes right to my home screen when It starts to load there's nothing wrong with my phone it's brand new like a couple months old","INFORMATION GIVING","load screen edg mean app hit doe month brand devic report phone crash sent till start mun issu home"
"Frostwire was the only music app I found that let me download YouTube singers as well but now I barely get any results for anything even singers like Taylor Swift have like 12 results.","OTHER","frost result app download aylor wire singer swift found music"
"I love it because I can find all my favorite songs that I love on this app good job guys P.S better videos next time","OTHER","time song love video app job guy"
"Don't get this app.","INFORMATION GIVING",""
"It doesn't pull up some certain songs and it takes too long to find a song.","OTHER",""
"It used to work great I dunno what happened crashing all of a sudden","PROBLEM DISCOVERY",""
"This used to be the best app ever now that Google no longer let's you download from YouTube it is worthless!","OTHER",""
"Deleting!","OTHER",""
"It's soooooooooooooo fvckin stupid","OTHER",""
"Its an awesome app.","OTHER",""
"I get everything i want.","OTHER",""
"They did cut off youtube but all you have to do is go and Google frostwire plus and download that and then you'll get youtube again.","INFORMATION GIVING","frost download wire oogl tube cut"
"Super simple.","OTHER",""
"There's no need for frost wire then the main reason of having it was to download any song even from YouTube threw y'all but since google isn't letting y'all I think y'all need to come up with a different solution to be able to come to an agreement on working together I used to love this app now it just out right sucks y'all had all this good music for so long and I guess after 2 weeks ago it all stops I've had frost and lime wire for a while and I should've token advantage of it while I had the chance.","FEATURE REQUEST","week solut reason frost love app download suck shoulder wire stop agreement gue chanc threw let advantag oogl tube music"
"I have used this app for years on all my devices, I have recommended it to family & friends they also loved it, now I'm finally I'm uninstalling, I can't find anything I'm looking for, none of the latest songs & YouTube is completely gone, man I loved this app, welp all good things come to an end, uninstalling on all my devices, no sense in keeping it & taking up space, bye Frostwire","PROBLEM DISCOVERY","song love bye app instal none keep frost whelp take gone wire devic sens friend look famili recommend tube space"
"Great app","OTHER",""
"Used to be great, but now the only music that pops up is Soundcloud covers.","OTHER",""
"As of 2 weeks ago, whatever song I needed I got with this app.","FEATURE REQUEST",""
"But now, I can put an artists name in, it's not even the person I was looking for let alone it's got so many prodigies, it's ridiculous.","INFORMATION GIVING","artist person name look prodigi"
"It says it's downloading, says finished and then crashes.","PROBLEM DISCOVERY",""
"Will be uninstalling this app asap!","OTHER",""
"Best music app by far","OTHER",""
"I liked this app before now it's horrible the update still didn't fix it.","OTHER","app updat fix like"
"I can't download any music now please fix I don't want to uninstill because I know ya'll can fix it.","PROBLEM DISCOVERY","fix instil pleas music download"
"The best","OTHER",""
"Used to be good, sucks now.","OTHER",""
"Great for new movies","OTHER",""
"but why not all the songs i can't download but don't worry i love it very much kept it update","PROBLEM DISCOVERY","worri song love kept download"
"Music","OTHER",""
"Not good I mean use to be good but not u can't download YouTube music on this anymore which suck when u search a specific song they don't know n ask for a retry like really until there a update to fix this 5 star will b added","PROBLEM DISCOVERY","specif suck search mean song download fix retri anymor updat star tube music"
"What's the point of having a url option.","INFORMATION SEEKING",""
"but 1) it never pulls anything up and 2) it doesn't convert video to mp3.","OTHER",""
"Did this app recently update?","INFORMATION SEEKING",""
"All it does is crash now.","PROBLEM DISCOVERY",""
"I'm disappointed.","OTHER",""
"It was 4 stars despite the missing features, until today","FEATURE REQUEST",""
"Didn't have Any of the songs I wanted.","OTHER",""
"Dope app.","OTHER",""
"I used to love this app.","OTHER",""
"But now it's not working.","PROBLEM DISCOVERY",""
"And when I tried to go download the new plus version it wouldn't let me open it.","OTHER",""
"I don't know what you did to it,  but very very disappointed.","OTHER",""
"Update 4/24/15: using Firefox to download the frostwire plus to update the existing frostwire worked and the it is now working wonderfully again.","OTHER","exist irefox frost download wire updat use"
"Thank you for the help!","OTHER",""
"A friendly user app, multipurpose app.","OTHER",""
"In short, for me it's one of the best app.","OTHER",""
"Thanks maker.","OTHER",""
"It just good very good","OTHER",""
"But now it just auto crashes.","PROBLEM DISCOVERY",""
"Garbage!","OTHER",""
"After the new update there's no songs.","OTHER",""
"Before the update I downloaded a 3 doors down album after the update it uninstalled from my phone and it won't come up when I search, really gone downhill fast","OTHER","search instal download gone updat phone door downhil"
"Doesnt load","OTHER",""
"Only remixes are available.","INFORMATION GIVING",""
"Not at all recommended or songs !","OTHER",""
"I wish you guys could bring youtube back because that was the only domain I used to download my music","FEATURE REQUEST","domain download wish guy bring tube music"
"Its not working","OTHER",""
"It's working at first but when you search again it says ""no results found"" and you have to exit the app before you can use it again!","INFORMATION GIVING","exit search result app found"
"Don't download this app","INFORMATION GIVING",""
"Search 'William Shakespeare' - 'no results found'.","OTHER","illiam hakespear search result found"
"Says it all really.","OTHER",""
"Use to be able to find anything!!","OTHER",""
"Can't find none of my home town artists or songs!!!","PROBLEM DISCOVERY","artist town song none home"
"I'm very disappointed and upset!!","OTHER",""
"Change it back because I do not appreciate the change!!!!","OTHER",""
"If I can find it on YouTube I should be able to find it here!!!!","FEATURE REQUEST",""
"Ughhhh","OTHER",""
"My friends told me about this and I only been using frosts wire for a year now .","OTHER","wire friend use frost told"
"it sucks now  I can't find any of my favorite artists and please make turn off and on dill for covers and remix some people might just like original songs from the artists","PROBLEM DISCOVERY","cover suck song artist dill pleas remix person"
"Very good","OTHER",""
"Most songs won't download and those that do.","OTHER",""
"It will not be the song you where looking for .","OTHER",""
"I tried to get 30 songs from this app several hours later.","OTHER",""
"I manged to download four songs i wanted.","OTHER",""
"Works really well but now the songs I download don't sync into Google Play music.not sure if that's from the update or not.","PROBLEM DISCOVERY","sync updat play song music"
"Was a great app until the last update.","OTHER",""
"Now I can't get any songs.","PROBLEM DISCOVERY",""
"I just downloaded it a second ago and I searched a few different titles to songs, and all of them came up under zero results.","INFORMATION GIVING","search song result download titl ago"
"And keep loading.","OTHER",""
"Please fix, I really used to love frostwire back in the day.","PROBLEM DISCOVERY","frost love fix wire day pleas"
"Downloads keep going on pause.","OTHER",""
"Wont stay downloading","OTHER",""
"It works perfectly and you don't have to have WiFi to listen to the songs you download.","INFORMATION GIVING","download wife listen song"
"My only complaint is that after you have it for so long it stops working.","OTHER",""
"It used to be cool but then it just started crashing.","OTHER",""
"Had files on my SD card that I didn't even download from frostwire those ended up getting deleted when I had to swipe phones and the search results are whack as ever now.","OTHER","search frost swipe result download get card wire delet phone file"
"No you tube i dont see the point.","OTHER",""
"I was starting to like SoundCloud but gone too","OTHER",""
"I removed it.","OTHER",""
"It doesn't have a lot of songs you'd want.","OTHER",""
"Don't waste your time!","INFORMATION GIVING",""
"Why would you guys take out the YouTube search?","INFORMATION SEEKING",""
"I can barely find any of the songs I wanted!","OTHER",""
"If you can fix this I'll give you 5 stars because its still a pretty good app to use to download music.","PROBLEM DISCOVERY","download music fix app star"
"A good place for music.","OTHER",""
"Doodoo, crap, junk, poop","OTHER","crap hoodoo junk poop"
"Work great","OTHER",""
"Awesome","OTHER",""
"I was able to find everything I wanted at one point but now the search results come up pretty barren it's a shame perhaps you cant find alternate places to find music","PROBLEM DISCOVERY","search result cant shame music"
"Theres only a few songs to choose from when you search a song and none of them are the right ones.","OTHER","choos song none search"
"Used to be awesome now it totally sucks","OTHER",""
"This app was great but now it just won't open for me, it says it has stopped working","PROBLEM DISCOVERY",""
"Not downloading","OTHER",""
"This app really sucks","OTHER",""
"Started off awesome, every song i wanted from youtube videos, but now every song i search for.","OTHER","search start song tube video"
"nothing.","OTHER",""
"Please fix ASAP.","OTHER",""
"Don't waste your time","INFORMATION GIVING",""
"Yolo swag","OTHER",""
"i like this app man.","OTHER",""
"its actually cool","OTHER",""
"It would download stupid songs that i didnt download but they never worked.","PROBLEM DISCOVERY",""
"There's no metal music at all couldnt even find songs from bands like metallica or black Sabbath","PROBLEM DISCOVERY","song band sabbath metal music"
"It no longer allows me to download music from YouTube like it used to!","OTHER","tube music allow download"
"Would have rated five before but since update its crap","OTHER",""
"I went in to it I trided to download a song then it went to a black screen","OTHER","screen tri song download"
"Haha dope =ao=","OTHER",""
"The only problem I have is when you download something it goes to downloads and you have to go back to the tab to download more and it's a battery drainer and the videos are gone","PROBLEM DISCOVERY","video download drainer gone tab batteri"
"Any music downloader I've ever had has let me use ringdroid on the sings I downloaded.","OTHER","download sing wrongdo music"
"Every time I make a ringtone it either gets wiped or it's distorted.","OTHER","time tone ring distort wipe"
"Really stupid.","OTHER",""
"And every time you download a song you have to download a couple because one might be messed up.","FEATURE REQUEST","time song mess coupl download"
"Great library, though.","OTHER",""
"Only reason it's getting three stars.","OTHER",""
"It used to work now it downloads and stops.","OTHER",""
"Then I'll try to get it to go again and it says check connection and the connection is fine please help I want it to work again love getting movies to watch at work haha","INFORMATION GIVING","movi connect get tri help check pleas watch aha"
"They shouldn't even made the app","INFORMATION GIVING",""
"Had none of the songs I searched for.","OTHER",""
"I'm surprised for an app that has 4 stars.","OTHER",""
"Music","OTHER",""
"Nice","OTHER",""
"But now with new updates I can't find my songs anymore.","PROBLEM DISCOVERY",""
"This app messed up my music, any songs that this app played, can't be played after deleting the app, you really should fix","PROBLEM DISCOVERY","song fix app play mess delet music"
"Since u can no longer get youtube stuff its pretty much just crappy remixes and covers of songs and its crap so yeah one star is were i stand till u put youtube stuff back on","OTHER","stand cover song remix stuff star crap tube"
"When I first installed this app I said I will give a 5star + but all of a sudden every song I search is not appearing .pleas fix this","PROBLEM DISCOVERY","search song fix app instal star appear"
"Awesome","OTHER",""
"Ever since the 4/17 update frostwire has been crashing.","PROBLEM DISCOVERY","updat wire frost crash"
"It opens for one second and then says, ""unfortunately frostwire has stopped.","OTHER",""
"Sometimes it says that as soon as I turn the tablet on.","OTHER",""
"I've had it in the past and it worked found but now I downloaded it and it will only download one song that I never wanted and or don't know .","OTHER","found past song download"
"I deleted it then downloaded it again and it is the same.","OTHER",""
"Plz fix it","PROBLEM DISCOVERY",""
"First of all, it took  all of  4 hours to download 1 movie and I'm all excited to check it out.","OTHER","movi hour excit check download"
"Great quality video  but no and i mean no audio !!!!","OTHER","audio qualiti mean video"
"Ugh, very upset and disappointed","OTHER",""
"It used to be so perfect but now, u can't find what you're searching for","PROBLEM DISCOVERY",""
"Inappropriate language","OTHER",""
"I like how frostwire actually responds to what people have to say","OTHER",""
"Used to love this.since YouTube songs have been deleted it no longer finds any songs","OTHER","delet song love tube"
"It says frostwire has stopped every time I try to open it please fix","PROBLEM DISCOVERY","time frost fix wire tri stop pleas"
"It's not letting me find music off of YouTube","OTHER",""
"It's downloads all kind of music","OTHER",""
"Cant stream youtube music","OTHER",""
"Awesome","OTHER",""
"Everytime i have tried finding a song it won't let me download it.","OTHER","time find tri song download"
"It will say theres an error and it only pops up one song","OTHER",""
"I loved it when I first downloaded it but soon after all it wanted to do was force close!!","OTHER","close love forc download"
"I tried just about everything I can think of .","OTHER",""
"I guess if it seems too good to be true that's cause it is !!!","OTHER",""
"I can't find no music.I try to look for artists but it doesn't give me nothing","PROBLEM DISCOVERY","tri artist look music"
"Good app","OTHER",""
"Can't find any of the sounds I like","PROBLEM DISCOVERY",""
"Ok at first but when u delete music it comes back  this has ruined the app completely","OTHER","ruin delet app music"
"One is songs won't download, and two they barely have any of the songs I love.","OTHER",""
"I had just wrote a good report on this because before it could download any song you ever type I just downloaded it again and it won't even load the songs that it has downloaded in the past!","PROBLEM DISCOVERY","song type download report past load wrote"
"I love it but I decided it to delete the app all my music I downloaded all deleted","OTHER","love app download delet decid music"
"It brings up entirely too many things, but never the song you're looking for.","OTHER",""
"Very few audio files.","OTHER",""
"Kept it on my phone for two months and successfully downloaded one song.","OTHER","phone download song kept month"
"Easy to ues","OTHER",""
"I like it gives me the songs I search for","OTHER",""
"This app was awesome Idk what happen I use to find every song I search now nothing plz fix","PROBLEM DISCOVERY","search song fix app happen"
"I LOVE THIS!","OTHER",""
"This torrent downloaded finds 99.9% of music and videos I search for.The best ever.Super Dooper.Accurate and fast.Thankyou.10 stars.","OTHER","torrent search video download duper star accur thank music"
"Patrick","OTHER",""
"Can't find any songs","PROBLEM DISCOVERY",""
"Great","OTHER",""
"Cool at first","OTHER",""
"First 6 songs I searched for couldn't be found, they're pretty well know songs too.lame af.","PROBLEM DISCOVERY",""
"I've found every song I looked for.","OTHER",""
"And it has a pic for you to see .","OTHER",""
"Other sites just has a blank spaces I have frost wire basic","OTHER","site basic frost wire space"
"Need to fix the reason why u cant download from youtube Its more convenient that way or find other torrents that work","FEATURE REQUEST","torrent reason fix download cant conveni tube"
"Best one ever","OTHER",""
"Absolutely pointless app,can't find the songs I want and its not like I'm trying to find something obscure.","PROBLEM DISCOVERY",""
"Was good until it started downloading songs on its own and used 2 gbs in a matter of moments.","OTHER","song matter download moment start"
"Where I get all my music download for free","OTHER",""
"Used to be an awesome app now since the update its terrible.","OTHER",""
"Cant find the songs I want and when you do from like the 5 choices they give you the quality is horrendous .","PROBLEM DISCOVERY",""
"It's basically useless now since the youtube search options gone.","OTHER","search tube option gone"
"Found some music but I dont like that you cant listen to the song before you download it.","PROBLEM DISCOVERY","song download cant found listen music"
"Theres also alot of songs that they cant find","PROBLEM DISCOVERY",""
"I used to be able to find and download any song.","OTHER",""
"Now I can't AND.","PROBLEM DISCOVERY",""
"Any search I do either song won't show up OR only a few show up and not the right ones.","PROBLEM DISCOVERY",""
"Please go back to old one so Mich better I am ready to uninstall this app","FEATURE REQUEST",""
"When I download songs I expect it to be the artists not people trying to sing like the artist off of YouTube","INFORMATION GIVING","song artist download tri person sing expect tube"
"I like this app","OTHER",""
"Awesome.","OTHER",""
"I love this so easy to learn","OTHER",""
"Cant find any songs anymore the old version was way better.","PROBLEM DISCOVERY",""
"Love it","OTHER",""
"I just got the app so it works pretty good so far.","INFORMATION GIVING",""
"Its not working on my phone.","OTHER",""
"I updated it so many times yet its not working nicely.","PROBLEM DISCOVERY",""
"Im not gonna uninstall it till it fix.","OTHER","fix till gonna instal"
"I'll use the app for a day or two, then it will no longer work.","PROBLEM DISCOVERY",""
"When I search for things, it will come up, but when I download it, the entire thing shuts down and stops the download.","OTHER","stop shut search download"
"So I delete it and reinstall it and it works again.","OTHER",""
"FIX THAT.","PROBLEM DISCOVERY",""
"I Only had this app for a day and I can only download four songs.","OTHER","download song app day"
"It says it's going to download but It never does.","OTHER",""
"Uninstalling after this review.","OTHER",""
"Stupid.","OTHER",""
"Why i can't download from youtube?","PROBLEM DISCOVERY",""
"It was tge best because i can download from youtube.","OTHER",""
"This was the best, #1 music down loader ever, now it sucks,  can't find ANY music, & only ever says ""No results found"".","PROBLEM DISCOVERY","suck result found loader music"
"IF IT AIN'T BROKE, DON'T FIX IT!!!","INFORMATION GIVING",""
"I am uninstalling, & millions more are to.","OTHER",""
"Y'all went from being the ABSOLUTE BEST to the biggest piece of crap","OTHER",""
"Used to love this app but then about a week ago it wasn't finding any results for any songs I searched for and now for the past 5 days the app won't even open.","PROBLEM DISCOVERY","week find song love result app search day"
"Every time I try to open it it says unfortunately frost wire has stopped.","OTHER","time frost tri wire stop"
"What's going on?","OTHER",""
"Does not have songs I'm looking for like legend or know yourself","INFORMATION SEEKING",""
"I wasent able to download songs hehe because of the new update it keeps saying try this or that and can never find my search results","PROBLEM DISCOVERY","say song search assent result download tri updat"
"I already downloaded four songs.It works better than other apps.","OTHER",""
"Could make it easer to get new songs though","FEATURE REQUEST",""
"I just wanted to download some songs and it is just crashing","PROBLEM DISCOVERY",""
"Out of 50 songs only 1 of them was brought up.","OTHER",""
"Also you can only listen to song after you downloaded it, so you really have to know who it's by.","INFORMATION GIVING",""
"I used to get songs straight from youtube.","OTHER",""
